,ck_trieda,ck_cislo,spravcovske_cislo,ID_most,rok_postavenia,stav_kod,stav_slovom,lon,lat,rok_data
306,Diaľnica,D00001,365.1,M9908,2016,-1,Neznámy,21.30653,48.83155,2021
307,Miestna cesta,MK,,M453,1000,-1,Neznámy,21.182942695,48.629297091,2021
308,Miestna cesta,MK,,M1611,1000,-1,Neznámy,18.737325276,49.214205315,2021
309,Miestna cesta,MK,3,M9476,1929,-1,Neznámy,17.74841,48.43867,2021
310,Miestna cesta,MK,,M5973,1000,-1,Neznámy,18.745948339,49.250961091,2021
311,Diaľnica,D00001,290,M9646,2015,-1,Neznámy,20.46786,49.00687,2021
312,Miestna cesta,MK,,M608,1000,-1,Neznámy,17.620214586,48.34895503,2021
313,Diaľnica,R00001,126,M9450,2009,-1,Neznámy,18.734744,48.518252,2021
314,Cesta I. triedy,2,122A,M6998,1000,-1,Neznámy,17.076067394,48.148751341,2021
315,Diaľnica,R00001,127,M9451,2009,-1,Neznámy,18.73855,48.531496,2021
316,Diaľnica,D00001,291,M9645,2015,-1,Neznámy,20.48912,49.00242,2021
317,Diaľnica,R00001,135,M9458,2009,-1,Neznámy,18.820938,48.554272,2021
318,Diaľnica,R00001,134.1,M9457,2009,-1,Neznámy,18.815291,48.549039,2021
319,Diaľnica,D00001,365.2,M9909,2016,-1,Neznámy,21.30694,48.8318,2021
320,Miestna cesta,MK,,M6978,1000,-1,Neznámy,17.186479613,48.145572181,2021
321,Diaľnica,D00001,043.1,M9788,2017,-1,Neznámy,17.41423,48.24599,2021
322,Miestna cesta,MK,,M5417,1000,-1,Neznámy,19.138149352,48.716529824,2021
323,Diaľnica,D00001,365A,M9906,2016,-1,Neznámy,21.30761,48.83002,2021
324,Miestna cesta,MK,M171,M2493,2002,-1,Neznámy,17.200027486,48.190201057,2021
325,Diaľnica,D00001,292,M9644,2015,-1,Neznámy,20.51484,49.00095,2021
326,Cesta I. triedy,63,,M9837,2019,-1,Neznámy,17.22442,48.11031,2021
327,Cesta I. triedy,63,,M9858,2019,-1,Neznámy,17.22521,48.10907,2021
328,Cesta I. triedy,63,,M9815,2019,-1,Neznámy,17.28177,48.06214,2021
329,Diaľnica,R00001,128,M9452,2009,-1,Neznámy,18.760351,48.536645,2021
330,Diaľnica,D00001,157,M4760,2004,-1,Neznámy,18.329928732,49.05690281,2021
331,Diaľnica,D00001,D1-442.4,M9846,2019,-1,Neznámy,21.30923,48.7882,2021
332,Miestna cesta,MK,,M5472,1000,-1,Neznámy,19.162551613,48.736117111,2021
333,Diaľnica,R00001,139,M9462,2010,-1,Neznámy,18.855901,48.58363,2021
334,Cesta II. triedy,MK,,M5355,1000,-1,Neznámy,17.152143178,48.141401579,2021
335,Diaľnica,D00001,D1-452,M9810,2019,-1,Neznámy,21.386,48.738,2021
336,Diaľnica,R00001,138,M9461,2010,-1,Neznámy,18.849292,48.583358,2021
337,Diaľnica,R00001,105,M9614,2014,-1,Neznámy,18.83644,48.57706,2021
338,Diaľnica,D00001,D1-451,M9818,2019,-1,Neznámy,21.3767,48.7418,2021
339,Cesta II. triedy,MK,,M3204,1000,-1,Neznámy,17.104926917,48.131731813,2021
340,Cesta II. triedy,MK,,M2282,1000,-1,Neznámy,17.151994939,48.142257275,2021
341,Cesta II. triedy,MK,,M4483,1000,-1,Neznámy,17.080642214,48.116125843,2021
342,Diaľnica,D00001,D1-450,M9819,2019,-1,Neznámy,21.364,48.7427,2021
343,Cesta III. triedy,MK,,M7654,1000,-1,Neznámy,17.185786722,48.170622032,2021
344,Miestna cesta,MK,,M252,1000,-1,Neznámy,19.163350517,48.736236694,2021
345,Diaľnica,D00001,D1-448.1,M9850,2019,-1,Neznámy,21.33704,48.74384,2021
346,Diaľnica,D00001,D1-442.2,M9842,2019,-1,Neznámy,21.31302,48.78946,2021
347,Diaľnica,D00001,205P,M9523,2009,-1,Neznámy,21.11979,49.00506,2021
348,Diaľnica,D00001,D1-488.2,M9831,2019,-1,Neznámy,21.33797,48.74241,2021
349,Diaľnica,D00001,207P,M9527,2010,-1,Neznámy,21.14105,49.00736,2021
350,Diaľnica,D00001,D1-445,M9795,2019,-1,Neznámy,21.3246,48.7702,2021
351,Diaľnica,D00001,214P,M9531,2010,-1,Neznámy,21.1606146,49.00320956,2021
352,Diaľnica,D00001,208P,M9529,2010,-1,Neznámy,21.17561,49.00275,2021
353,Miestna cesta,MK,,M6247,1000,-1,Neznámy,17.07627464,48.153771907,2021
354,Diaľnica,D00001,D1-444,M9793,2019,-1,Neznámy,21.31957,48.77647,2021
355,Diaľnica,D00001,D1-443,M9792,2019,-1,Neznámy,21.31309,48.78245,2021
356,Diaľnica,D00001,D1-442.5,M9847,2019,-1,Neznámy,21.30935,48.78788,2021
357,Diaľnica,D00001,D1-442.1,M9843,2018,-1,Neznámy,21.31375,48.79258,2021
358,Diaľnica,D00001,216,M9534,2010,-1,Neznámy,21.19826978,48.99637729,2021
359,Diaľnica,R00001,136,M9459,2009,-1,Neznámy,18.820074,48.561475,2021
360,Cesta I. triedy,2,M 161,M9914,2006,-1,Neznámy,17.1299,48.13133,2021
361,Diaľnica,D00001,206P,M9525,2010,-1,Neznámy,21.12794,49.00723,2021
362,Diaľnica,R00004,201,M9430,2009,-1,Neznámy,21.586776,49.290506,2021
363,Diaľnica,D00001,233,M9748,2014,-1,Neznámy,19.03995,49.10214,2021
364,Diaľnica,R00004,211L,M9505,2013,-1,Neznámy,21.24549007,48.57508648,2021
365,Diaľnica,R00003,223.3,M9758,2015,-1,Neznámy,18.95003,49.0947,2021
366,Diaľnica,R00003,101,M9333,2010,-1,Neznámy,18.875354,48.829011,2021
367,Diaľnica,R00003,103,M9339,2010,-1,Neznámy,18.879636,48.814581,2021
368,Diaľnica,R00004,202L,M9499,2013,-1,Neznámy,21.25402337,48.63307579,2021
369,Diaľnica,D00001,316,M9449,2009,-1,Neznámy,20.732175,49.008872,2021
370,Diaľnica,D00001,278,M2862,2008,-1,Neznámy,20.328731682,49.071259662,2021
371,Cesta I. triedy,11,235B,M4439,2005,-1,Neznámy,18.73781,49.23656,2021
372,Diaľnica,R00003,104,M9586,2010,-1,Neznámy,18.87999,48.80632,2021
373,Diaľnica,R00001,168.2,M9617,2010,-1,Neznámy,19.10889,48.59936,2021
374,Cesta I. triedy,64,64-104,M9915,2020,-1,Neznámy,18.71969,49.14197,2021
375,Diaľnica,D00001,313,M9343,2012,-1,Neznámy,20.704626,49.007022,2021
376,Diaľnica,R00003,106,M9584,2010,-1,Neznámy,18.87888,48.79633,2021
377,Diaľnica,D00001,273,M3670,2008,-1,Neznámy,20.275701984,49.073067199,2021
378,Diaľnica,D00001,304,M9719,2015,-1,Neznámy,20.63652,49.00624,2021
379,Diaľnica,R00004,215L,M9509,2013,-1,Neznámy,21.23186593,48.54853962,2021
380,Diaľnica,D00001,18,M9417,1984,-1,Neznámy,17.150309,48.124336,2021
381,Diaľnica,R00004,214L,M9507,2012,-1,Neznámy,21.23253735,48.55608618,2021
382,Diaľnica,R00004,210L,M9503,2010,-1,Neznámy,21.24639422,48.57701876,2021
383,Diaľnica,R00001,060A1,M1641,1000,-1,Neznámy,19.135883153,48.717087512,2021
384,Diaľnica,R00004,206L,M9501,2013,-1,Neznámy,21.25050958,48.63063652,2021
385,Diaľnica,R00004,202P,M9500,2013,-1,Neznámy,21.25402337,48.63307579,2021
386,Diaľnica,D00001,312,M9783,2010,-1,Neznámy,20.70278,49.00686,2021
387,Diaľnica,D00001,22,M9409,1988,-1,Neznámy,17.153755,48.142212,2021
388,Cesta I. triedy,61,,M9672,2017,-1,Neznámy,17.41034,48.24655,2021
389,Diaľnica,D00001,19,M9411,1984,-1,Neznámy,17.152764,48.140662,2021
390,Diaľnica,R00004,R2-440,M9851,2019,-1,Neznámy,21.33185,48.73431,2021
391,Diaľnica,D00001,315,M9365,2011,-1,Neznámy,20.713812,49.007923,2021
392,Diaľnica,R00004,210P,M9504,2013,-1,Neznámy,21.24639422,48.57701876,2021
393,Diaľnica,D00001,,M5052,2008,-1,Neznámy,0.0,0.0,2021
394,Diaľnica,R00004,211P,M9506,2013,-1,Neznámy,21.24549007,48.57508648,2021
395,Diaľnica,R00004,206P,M9502,2013,-1,Neznámy,21.25019739,48.6306282,2021
396,Diaľnica,R00004,214P,M9508,2012,-1,Neznámy,21.23253735,48.55608618,2021
397,Diaľnica,D00001,23,M9418,1991,-1,Neznámy,17.168345,48.142185,2021
398,Diaľnica,D00001,023A5,M3301,2002,-1,Neznámy,17.180357894,48.148580852,2021
399,Diaľnica,D00001,21,M9415,1988,-1,Neznámy,17.15398,48.14162,2021
400,Diaľnica,R00004,215P,M9510,2013,-1,Neznámy,21.23186593,48.54853962,2021
401,Cesta I. triedy,000064b,SO 217-00,M9944,2021,-1,Neznámy,18.73523,49.19662,2021
402,Diaľnica,D00001,023A,M1573,2002,-1,Neznámy,17.181683541,48.154737047,2021
403,Diaľnica,D00001,303,M9718,2015,-1,Neznámy,20.62721,49.00765,2021
404,Diaľnica,R00003,obj. 202,M429,2007,-1,Neznámy,19.344236622,49.254188609,2021
405,Diaľnica,D00001,24,M9416,1991,-1,Neznámy,17.169025,48.142203,2021
406,Diaľnica,R00003,obj. 203,M6363,2007,-1,Neznámy,19.35575,49.256973,2021
407,Cesta I. triedy,000064b,SO 212-00,M9941,2021,-1,Neznámy,18.74075,49.18336,2021
408,Cesta I. triedy,000064b,SO 213-00,M9942,2021,-1,Neznámy,18.74101,49.18402,2021
409,Cesta II. triedy,503,,M9801,2019,-1,Neznámy,17.28177,48.06215,2021
410,Cesta I. triedy,60,3,M7242,2002,-1,Neznámy,18.73737,49.233,2021
411,Diaľnica,D00001,D1-179,M9658,2010,-1,Neznámy,18.46273,49.15055,2021
412,Diaľnica,R00003,obj. 209,M7449,2007,-1,Neznámy,19.366242481,49.259453267,2021
413,Cesta II. triedy,547,20,M854,1967,1,Bezchybný,21.075912488,48.832535264,2021
414,Diaľnica,D00001,15,M5654,1984,1,Bezchybný,17.140275166,48.134895618,2021
415,Cesta III. triedy,3142,3,M2127,1998,1,Bezchybný,20.756016945,49.364518787,2021
416,Cesta I. triedy,59,67,M9759,2019,1,Bezchybný,19.28447,49.1472,2021
417,Cesta I. triedy,59,70,M3826,2013,1,Bezchybný,19.299914885,49.175557645,2021
418,Diaľnica,D00001,159.1,M146,2005,1,Bezchybný,18.342465305,49.064688209,2021
419,Cesta I. triedy,000061B,61B-003,M9517,2014,1,Bezchybný,18.01431,48.88006,2021
420,Cesta II. triedy,547,24,M3140,1997,1,Bezchybný,21.012831483,48.857098122,2021
421,Diaľnica,R00001,52,M7829,2011,1,Bezchybný,18.14102,48.30866,2021
422,Cesta I. triedy,59,69,M5641,1971,1,Bezchybný,19.298369073,49.169393937,2021
423,Diaľnica,R00001,146,M3481,1993,1,Bezchybný,18.899642281,48.588319843,2021
424,Cesta I. triedy,59,,M9495,2014,1,Bezchybný,19.300054,49.163462,2021
425,Diaľnica,D00001,159,M5249,2005,1,Bezchybný,18.342322252,49.063435086,2021
426,Diaľnica,R00001,54,M7831,2011,1,Bezchybný,18.15662,48.31464,2021
427,Diaľnica,D00001,359,M5163,1988,1,Bezchybný,21.25822628,48.866387845,2021
428,Cesta III. triedy,3177,,M9696,2017,1,Bezchybný,21.02893,49.05503,2021
429,Diaľnica,R00001,68,M7843,2011,1,Bezchybný,18.33159,48.33791,2021
430,Cesta I. triedy,61,255B,M4720,2007,1,Bezchybný,18.717540295,49.227431223,2021
431,Diaľnica,D00001,16,M4983,1983,1,Bezchybný,17.144462124,48.138037269,2021
432,Diaľnica,R00001,70,M7845,2011,1,Bezchybný,18.34607,48.34395,2021
433,Diaľnica,R00001,73,M7847,2011,1,Bezchybný,18.36281,48.34988,2021
434,Cesta I. triedy,000061A,081A,M5386,2001,1,Bezchybný,18.31619551,49.049004437,2021
435,Diaľnica,R00001,64,M7839,2011,1,Bezchybný,18.289655,48.33088,2021
436,Diaľnica,R00001,62,M7838,2010,1,Bezchybný,18.26812,48.33375,2021
437,Cesta III. triedy,1225,16,M9664,2010,1,Bezchybný,17.97087,48.87365,2021
438,Cesta I. triedy,59,62,M6418,1967,1,Bezchybný,19.303492977,49.086748499,2021
439,Diaľnica,R00001,58,M7835,2011,1,Bezchybný,18.19607,48.32157,2021
440,Cesta III. triedy,1225,14,M9662,2010,1,Bezchybný,17.96753,48.87526,2021
441,Cesta III. triedy,3462,4,M598,1962,1,Bezchybný,21.09664034,48.913237391,2021
442,Diaľnica,R00001,67,M7842,2011,1,Bezchybný,18.30282,48.3304,2021
443,Cesta I. triedy,000061A,82,M782,2001,1,Bezchybný,18.323590527,49.052699953,2021
444,Cesta I. triedy,000061B,61B-001,M9515,2014,1,Bezchybný,18.01066,48.88615,2021
445,Diaľnica,D00001,158,M4325,2004,1,Bezchybný,18.334710963,49.060453628,2021
446,Cesta I. triedy,000061B,61B-002,M9518,2015,1,Bezchybný,18.01205,48.88399,2021
447,Cesta III. triedy,1225,15,M9663,2010,1,Bezchybný,17.96815,48.87494,2021
448,Diaľnica,R00001,69,M7844,2011,1,Bezchybný,18.33142,48.33797,2021
449,Diaľnica,R00001,72,M7846,2011,1,Bezchybný,18.36273,48.34976,2021
450,Diaľnica,R00001,41,M3687,1998,1,Bezchybný,18.732225477,48.50194744,2021
451,Cesta I. triedy,20,,M9667,2017,1,Bezchybný,21.14,48.58,2021
452,Cesta I. triedy,66,117A,M9573,2015,1,Bezchybný,19.822,48.8481,2021
453,Cesta I. triedy,66,119A,M9574,2015,1,Bezchybný,19.8372,48.8492,2021
454,Diaľnica,R00001,51,M7828,2011,1,Bezchybný,18.13987,48.30806,2021
455,Diaľnica,D00001,162,M5978,2005,1,Bezchybný,18.370361591,49.063196791,2021
456,Cesta I. triedy,66,120A,M9579,2016,1,Bezchybný,19.854,48.8522,2021
457,Diaľnica,R00001,86,M7859,2011,1,Bezchybný,18.43438,48.34714,2021
458,Cesta III. triedy,1299,001A,M7904,2010,1,Bezchybný,17.592253,48.399478,2021
459,Diaľnica,R00001,041A,M4515,2006,1,Bezchybný,18.732297239,48.50209094,2021
460,Cesta I. triedy,59,90,M7194,1956,1,Bezchybný,19.4912,49.30888,2021
461,Diaľnica,D00001,161,M4189,2005,1,Bezchybný,18.359136737,49.062825722,2021
462,Cesta I. triedy,59,59-091,M9698,2019,1,Bezchybný,19.51409,49.3108,2021
463,Cesta I. triedy,000064E,001A,M2103,2003,1,Bezchybný,18.674845091,49.127772179,2021
464,Diaľnica,D00001,14,M4877,1983,1,Bezchybný,17.137556524,48.132879475,2021
465,Diaľnica,D00001,13,M3988,1983,1,Bezchybný,17.134619356,48.131135978,2021
466,Cesta I. triedy,59,95,M105,1951,1,Bezchybný,19.553139912,49.332435245,2021
467,Diaľnica,D00001,014A,M2272,1983,1,Bezchybný,17.134031982,48.131617806,2021
468,Diaľnica,D00001,167,M2535,2005,1,Bezchybný,18.410203635,49.073256029,2021
469,Cesta II. triedy,552,31,M1828,1968,1,Bezchybný,21.923404491,48.562965859,2021
470,Diaľnica,D00001,33,M1397,1975,1,Bezchybný,17.245153828,48.207883489,2021
471,Cesta I. triedy,60,117,M1855,2004,1,Bezchybný,18.732698725,49.215169705,2021
472,Diaľnica,D00001,166,M5062,2005,1,Bezchybný,18.400427219,49.071152194,2021
473,Cesta III. triedy,2383,2,M4717,1965,1,Bezchybný,19.80845,48.85463,2021
474,Cesta I. triedy,20,069D,M1694,1989,1,Bezchybný,21.271068086,48.744158158,2021
475,Cesta I. triedy,66,116A,M9572,2016,1,Bezchybný,19.8206,48.847,2021
476,Cesta II. triedy,547,9,M5008,1997,1,Bezchybný,21.164847987,48.764857673,2021
477,Cesta III. triedy,2244,1,M5298,1967,1,Bezchybný,19.182328534,49.285360185,2021
478,Cesta II. triedy,547,008B,M2348,1997,1,Bezchybný,21.165424497,48.764538708,2021
479,Cesta II. triedy,547,008A,M7604,1997,1,Bezchybný,21.174115043,48.763594034,2021
480,Cesta III. triedy,3774,1,M3546,2005,1,Bezchybný,22.089628357,48.62614467,2021
481,Cesta I. triedy,000061B,61B-004,M9516,2014,1,Bezchybný,18.02283,48.87359,2021
482,Cesta III. triedy,1020,3,M4709,1998,1,Bezchybný,17.090991787,48.070154695,2021
483,Diaľnica,R00001,55,M7832,2011,1,Bezchybný,18.15658,48.31475,2021
484,Diaľnica,R00001,76,M7850,2011,1,Bezchybný,18.37264,48.35063,2021
485,Diaľnica,R00001,40,M2468,2006,1,Bezchybný,18.731750118,48.497020567,2021
486,Diaľnica,D00001,103,M1796,1998,1,Bezchybný,17.872394705,48.686586285,2021
487,Diaľnica,R00001,79,M7853,2010,1,Bezchybný,18.37811,48.35078,2021
488,Cesta I. triedy,66,107,M9676,2016,1,Bezchybný,19.61694,48.80669,2021
489,Diaľnica,R00001,53,M7830,2011,1,Bezchybný,18.14089,48.30877,2021
490,Cesta I. triedy,66,110,M2047,1999,1,Bezchybný,19.69021202,48.8216749,2021
491,Cesta I. triedy,59,87,M625,1956,1,Bezchybný,19.460322449,49.270919894,2021
492,Cesta I. triedy,66,114,M5693,1998,1,Bezchybný,19.774398173,48.830875284,2021
493,Diaľnica,D00001,97,M7145,1998,1,Bezchybný,17.844275301,48.649256783,2021
494,Cesta II. triedy,547,1,M7645,1989,1,Bezchybný,21.267348395,48.74219521,2021
495,Diaľnica,R00001,039A,M4582,1998,1,Bezchybný,18.730082593,48.48291364,2021
496,Cesta I. triedy,66,106,M9675,2016,1,Bezchybný,19.61648,48.80626,2021
497,Cesta III. triedy,3113,2,M1087,2002,1,Bezchybný,20.407703727,49.384084671,2021
498,Cesta I. triedy,66,052B,M1405,1980,1,Bezchybný,19.1065,48.58568,2021
499,Diaľnica,R00001,120,M2410,2006,1,Bezchybný,18.713729331,48.47397777,2021
500,Diaľnica,D00001,129,M2837,1996,1,Bezchybný,18.024301974,48.91280347,2021
501,Diaľnica,R00001,110,M6069,2003,1,Bezchybný,18.610355555,48.390459481,2021
502,Diaľnica,R00001,109,M645,2003,1,Bezchybný,18.608327619,48.385903553,2021
503,Cesta III. triedy,3754,6,M1700,1995,1,Bezchybný,22.207428507,48.661799124,2021
504,Diaľnica,R00001,105,M4337,2003,1,Bezchybný,18.578911581,48.362350468,2021
505,Cesta III. triedy,3833,1,M2200,2002,1,Bezchybný,21.955622927,48.903602935,2021
506,Diaľnica,R00001,107,M2257,2003,1,Bezchybný,18.609740606,48.380228071,2021
507,Cesta I. triedy,64,067A,M6764,2005,1,Bezchybný,18.625182443,48.771488774,2021
508,Diaľnica,D00001,244,M4787,1998,1,Bezchybný,19.929117545,49.067266942,2021
509,Diaľnica,R00001,14,M2515,1990,1,Bezchybný,17.728390577,48.263969771,2021
510,Diaľnica,R00001,1,M194,1995,1,Bezchybný,17.704359118,48.285259898,2021
511,Cesta I. triedy,000065D,7,M3313,1999,1,Bezchybný,18.909225834,49.061159277,2021
512,Diaľnica,R00001,8,M6566,1998,1,Bezchybný,17.69200467,48.288346217,2021
513,Cesta III. triedy,2214,1,M4891,1968,1,Bezchybný,19.354863721,49.083277174,2021
514,Cesta III. triedy,2213,5,M2281,1928,1,Bezchybný,19.409705272,49.099911308,2021
515,Diaľnica,D00001,116,M6079,1998,1,Bezchybný,17.928297089,48.832414126,2021
516,Diaľnica,D00001,130,M7454,1996,1,Bezchybný,18.034996852,48.913912461,2021
517,Cesta I. triedy,65,,M9723,2019,1,Bezchybný,18.86645,48.89466,2021
518,Cesta II. triedy,548,34,M4249,1945,1,Bezchybný,20.822945393,48.703935135,2021
519,Diaľnica,D00001,245,M2251,1998,1,Bezchybný,19.941233916,49.06608332,2021
520,Diaľnica,R00001,163,M6788,2004,1,Bezchybný,19.082656381,48.577479552,2021
521,Cesta II. triedy,548,33,M2624,1960,1,Bezchybný,20.840056086,48.702744562,2021
522,Diaľnica,R00001,164,M2957,2004,1,Bezchybný,19.084100546,48.57824829,2021
523,Diaľnica,R00001,000A,M1164,1998,1,Bezchybný,17.659260975,48.300793598,2021
524,Cesta I. triedy,65,86,M2302,1972,1,Bezchybný,18.888002103,48.92573434,2021
525,Cesta I. triedy,61,50,M4038,1997,1,Bezchybný,17.954105688,48.862987267,2021
526,Diaľnica,D00001,238,M2527,1998,1,Bezchybný,19.865544039,49.058821862,2021
527,Diaľnica,R00001,004B,M6546,1980,1,Bezchybný,19.10658836,48.597385735,2021
528,Diaľnica,R00001,040A,M1020,1998,1,Bezchybný,18.731698192,48.497199522,2021
529,Cesta III. triedy,2270,2,M6879,1998,1,Bezchybný,19.29761467,49.403765239,2021
530,Diaľnica,R00001,39,M160,1998,1,Bezchybný,18.729939868,48.482870306,2021
531,Diaľnica,R00001,038A,M2082,1998,1,Bezchybný,18.714010334,48.474096637,2021
532,Cesta I. triedy,61,39,M3593,1999,1,Bezchybný,17.843521614,48.762447275,2021
533,Diaľnica,R00001,37,M1597,2006,1,Bezchybný,18.690689742,48.46151958,2021
534,Cesta I. triedy,64,56,M7045,1982,1,Bezchybný,18.513443874,48.663678756,2021
535,Cesta I. triedy,65,87,M9724,2019,1,Bezchybný,18.90348,48.96076,2021
536,Cesta I. triedy,65,88,M3606,1969,1,Bezchybný,18.890739218,48.993379549,2021
537,Diaľnica,D00001,243,M233,1998,1,Bezchybný,19.9241758,49.068270165,2021
538,Diaľnica,D00001,1,M2959,1998,1,Bezchybný,19.914856726,49.070217727,2021
539,Cesta I. triedy,65,89,M9725,2019,1,Bezchybný,18.88899,48.99643,2021
540,Cesta III. triedy,2271,2,M2755,2001,1,Bezchybný,19.331379576,49.370765615,2021
541,Diaľnica,D00001,241,M6805,1998,1,Bezchybný,19.904184573,49.071072764,2021
542,Diaľnica,R00001,118,M4078,2006,1,Bezchybný,18.690544114,48.460816097,2021
543,Cesta I. triedy,000065D,1,M3855,1999,1,Bezchybný,18.911364187,49.041071179,2021
544,Cesta I. triedy,61,32,M1463,1956,1,Bezchybný,17.762641266,48.466639386,2021
545,Cesta I. triedy,000065D,3,M6842,1999,1,Bezchybný,18.90712684,49.050085055,2021
546,Diaľnica,R00001,106,M6594,2003,1,Bezchybný,18.59817808,48.371956746,2021
547,Cesta I. triedy,000065D,4,M4843,1999,1,Bezchybný,18.9067637,49.055597687,2021
548,Cesta III. triedy,3146A,1,M9761,2019,1,Bezchybný,20.69283,49.29432,2021
549,Cesta I. triedy,000065D,6,M3009,1999,1,Bezchybný,18.909361587,49.060407077,2021
550,Diaľnica,R00001,112,M7450,2003,1,Bezchybný,18.619478891,48.399724109,2021
551,Diaľnica,D00001,239,M615,1998,1,Bezchybný,19.891096136,49.068895187,2021
552,Diaľnica,R00001,111,M1971,2003,1,Bezchybný,18.615286746,48.394708451,2021
553,Diaľnica,R00001,165,M1766,2004,1,Bezchybný,19.089210055,48.582872286,2021
554,Diaľnica,R00001,147,M4457,1993,1,Bezchybný,18.901349964,48.588311188,2021
555,Cesta I. triedy,61,61,M3419,1963,1,Bezchybný,18.0964,48.91248,2021
556,Cesta II. triedy,548,29,M1410,2001,1,Bezchybný,20.895423413,48.698733163,2021
557,Cesta I. triedy,57,117,M2408,1998,1,Bezchybný,18.116886408,48.973336917,2021
558,Diaľnica,D00001,134,M6177,1996,1,Bezchybný,18.074991647,48.922430019,2021
559,Diaľnica,R00001,87,M7860,2011,1,Bezchybný,18.43419,48.34717,2021
560,Diaľnica,R00001,81,M7855,2011,1,Bezchybný,18.39388,48.34416,2021
561,Diaľnica,R00001,113,M5382,2003,1,Bezchybný,18.646156154,48.408398241,2021
562,Diaľnica,D00004,2,M7623,1998,1,Bezchybný,17.096546166,48.072050564,2021
563,Diaľnica,R00001,009 1,M5071,2003,1,Bezchybný,18.645726443,48.407434602,2021
564,Cesta I. triedy,61,90,M2167,1952,1,Bezchybný,18.437462695,49.101758204,2021
565,Diaľnica,D00001,137,M3438,1996,1,Bezchybný,18.126218088,48.957458215,2021
566,Cesta II. triedy,547,40,M7077,1999,1,Bezchybný,20.782934546,48.970737647,2021
567,Diaľnica,D00001,154.1,M6312,1998,1,Bezchybný,18.299514546,49.046259666,2021
568,Cesta I. triedy,61,80,M985,1966,1,Bezchybný,18.302757504,49.046409449,2021
569,Diaľnica,R00001,115,M3007,2003,1,Bezchybný,18.668026784,48.424462844,2021
570,Cesta II. triedy,500,15,M7325,2001,1,Bezchybný,17.367578842,48.687427591,2021
571,Cesta I. triedy,57,119,M2603,1996,1,Bezchybný,18.137540887,48.962705736,2021
572,Cesta I. triedy,64,,M9845,2020,1,Bezchybný,18.08463,47.75681,2021
573,Cesta I. triedy,57,121,M4675,1996,1,Bezchybný,18.144596577,48.95785564,2021
574,Cesta I. triedy,61,001B,M3270,2004,1,Bezchybný,17.094815907,48.131984556,2021
575,Diaľnica,D00001,20,M343,1988,1,Bezchybný,17.150542209,48.141510283,2021
576,Diaľnica,R00001,036B,M480,2003,1,Bezchybný,18.679478615,48.434759421,2021
577,Cesta III. triedy,3142,5,M5463,1963,1,Bezchybný,20.749297046,49.361157688,2021
578,Diaľnica,R00001,191,M1172,1979,1,Bezchybný,19.132649478,48.738090363,2021
579,Cesta I. triedy,61,001A1,M2286,2004,1,Bezchybný,17.094947092,48.131948608,2021
580,Cesta II. triedy,503,22,M5538,1973,1,Bezchybný,17.038617046,48.428797168,2021
581,Cesta I. triedy,57,118,M186,1996,1,Bezchybný,18.135172356,48.964004269,2021
582,Cesta I. triedy,57,116,M3106,1998,1,Bezchybný,18.115781564,48.974033589,2021
583,Cesta I. triedy,65,067B,M9684,2017,1,Bezchybný,18.9178,48.7127,2021
584,Cesta I. triedy,61,,M7879,2011,1,Bezchybný,18.277849716,49.022805209,2021
585,Cesta III. triedy,3182,7,M6920,2000,1,Bezchybný,21.070022309,49.152021904,2021
586,Cesta I. triedy,65,81,M9722,2019,1,Bezchybný,18.85822,48.88618,2021
587,Diaľnica,D00001,131,M5831,1996,1,Bezchybný,18.03578066,48.91371689,2021
588,Cesta III. triedy,2312,2,M3946,2005,1,Bezchybný,19.618898104,49.262724965,2021
589,Cesta I. triedy,65,80,M7790,1972,1,Bezchybný,18.85886,48.87576,2021
590,Cesta III. triedy,3452,9,M3492,1989,1,Bezchybný,21.312606869,49.107018588,2021
591,Diaľnica,D00001,246,M4110,1998,1,Bezchybný,19.947173859,49.064850913,2021
592,Diaľnica,D00001,247,M2279,1998,1,Bezchybný,19.963633883,49.064953936,2021
593,Cesta I. triedy,65,68,M2914,2000,1,Bezchybný,18.907839262,48.736182701,2021
594,Cesta I. triedy,65,067G,M9689,2017,1,Bezchybný,18.9167,48.7228,2021
595,Cesta I. triedy,65,067F,M9688,2017,1,Bezchybný,18.9171,48.7222,2021
596,Cesta I. triedy,65,067E,M9687,2017,1,Bezchybný,18.9172,48.7214,2021
